objid,ra,dec,u,g,r,i,z,run,camcol,field,score,clean,class,redshift,mjd,rowv,colv
1237648704050168028,206.1832505,-0.311603159,19.50116,18.45714,17.71207,17.3206,17.08142,752,3,418,0.908645,1,GALAXY,0.1742985,51671,-0.008989756,0.004685417
1237648721756225804,154.0361592,0.41793037,19.50457,18.0898,17.29931,16.88134,16.56668,756,4,255,0.8920709,1,GALAXY,0.09678293,51883,-0.000412916,-0.002812107
1237648702969413718,190.1053652,-1.117597796,18.45327,16.64535,15.75609,15.3017,14.96077,752,1,311,0.8312849,1,GALAXY,0.07157665,51928,-0.002076011,0.000354698
1237648722831278198,156.9317086,1.193953936,18.17796,17.04094,16.61012,16.34855,16.19328,756,6,275,0.8461522,1,GALAXY,0.02171454,51941,0.001736837,-0.002790304
1237648705669627978,226.3637788,0.939838448,18.71764,18.40514,18.45986,18.39858,18.50314,752,6,553,0.8681409,1,QSO,0.6399958,51990,-0.000724498,-0.001266838
1237648722312298646,197.8358182,0.707625932,19.17177,18.03965,17.40095,17.01983,16.78879,756,5,548,0.8264872,1,GALAXY,0.1214722,51986,-0.003561512,-0.002133953
1237648704050364654,206.5835304,-0.329639558,19.29351,17.85368,17.24276,16.90823,16.66283,752,3,421,0.9090197,1,GALAXY,0.04792073,51671,-0.001889562,-0.003722746
1237648703516311876,213.1011745,-0.732015098,18.93977,17.90734,17.55563,17.2804,17.16805,752,2,464,0.8540077,1,GALAXY,0.05441646,51615,-0.004354456,0.007419665
1237648704593723502,221.4424045,0.104650298,19.22478,18.77688,18.83614,18.67708,18.6999,752,4,520,0.9172762,1,QSO,0.6112232,51662,0.000653664,0.001494803
1237648702967775293,186.3266109,-1.135814689,18.55963,17.2025,16.70125,16.49608,16.42471,752,1,286,0.8074099,1,STAR,0.000292551,54140,-0.000917702,0.001121002
1237648704590577859,214.2295112,0.04814494,19.2762,18.20213,17.59356,17.17835,16.98866,752,4,472,0.8194791,1,GALAXY,0.1232416,51615,0.002290651,0.005054624
1237648720161210512,189.5740669,-0.931578023,19.48002,18.17091,17.39276,16.96967,16.71092,756,1,493,0.83514,1,GALAXY,0.1533802,51941,-0.000838127,-0.002084341
1237648704049971379,205.6225477,-0.312664138,19.20928,17.63995,16.81234,16.4094,16.12009,752,3,415,0.9027559,1,GALAXY,0.08948262,51671,0.003107224,0.001751135
1237648720166453343,201.5387729,-0.88006352,19.28815,17.50352,16.63122,16.20306,15.89876,756,1,573,0.8218883,1,GALAXY,0.07287462,51959,0.000886702,-0.0011825
1237648722308104204,188.2552675,0.636954912,19.13571,18.0316,17.56749,17.36934,17.29446,756,5,484,0.8662488,1,STAR,0.00041786,54567,0.001213174,0.000271552
1237648702967578701,185.8651533,-1.13614273,19.33216,17.8797,17.32971,17.11149,17.02826,752,1,283,0.7978689,1,STAR,0.000147598,54140,0.004168888,-0.001409725
1237648705128103969,215.6897798,0.444442863,18.16379,17.15495,16.71074,16.43585,16.20527,752,5,482,0.7824787,1,STAR,-0.000151455,51609,0.002229053,-0.001453157
1237648721758519338,159.2788694,0.270933263,17.63949,16.43561,15.98985,15.82517,15.76827,756,4,290,0.8987707,1,STAR,-4.37e-05,51913,0.000455339,-0.000491585
1237648702972821526,197.8751334,-1.139433124,19.05042,17.34252,16.68737,16.44467,16.34096,752,1,363,0.8568273,1,STAR,-0.000145626,56727,0.002045905,-0.001694037
1237648721205658098,122.7997669,-0.127438027,18.61728,17.20164,16.67602,16.48602,16.39468,756,3,46,0.8356628,1,STAR,0.000139364,53816,-0.00104525,0.002123166
1237648722311905333,196.9653717,0.783773774,17.63903,16.11873,15.54694,15.3602,15.26707,756,5,542,0.8213495,1,S,-4.22e-05,54652,0.000134648,0.001436632
1237648705131970600,224.5028969,0.497600707,18.55733,17.24357,16.62276,16.34301,16.20834,752,5,541,0.899961,1,STAR,-2.15e-05,54970,0.000685304,0.001215045
1237648721752621257,145.8001801,0.414171694,17.17863,15.42035,14.50936,14.03708,13.60173,756,4,200,0.8566216,1,GALAXY,0.02524959,51630,-0.01633139,0.006417751
1237648720132571233,124.1938877,-1.002488357,17.02065,15.85736,15.63302,15.58961,15.61451,756,1,56,0.8613555,1,STAR,0.000390769,53816,-1.98e-05,0.000666778
1237648722311905290,196.9212591,0.67348082,18.56025,17.1091,16.53627,16.30576,16.19045,756,5,542,0.8213495,1,STAR,-0.000105487,56727,-0.000907552,-0.000938276
1237648721233379365,185.9805429,-0.027279842,17.1626,16.29595,16.06072,15.96999,15.9812,756,3,469,0.8847101,1,STAR,8.841453e-05,54140,0.000292468,-0.000998685
1237648703512772638,204.9490156,-0.759460763,18.60389,16.52686,15.5705,15.12576,14.79617,752,2,410,0.9026405,0,GALAXY,0.08776588,55605,-0.000825375,-0.002865285
1237649918427005027,10.66544908,13.85330013,19.16346,17.53857,16.77572,16.44663,16.28111,1035,1,34,0.804094,1,STAR,-0.000321491,53242,0.001291035,8.947367e-05
1237648722832719984,160.2957512,1.205432561,18.16317,16.53748,15.72446,15.31126,14.99746,756,6,297,0.8472252,0,GALAXY,0.06394726,52022,0.001583884,-0.001690753
1237648721755177104,151.6752388,0.26379937,19.42222,19.19809,18.94811,18.97885,18.87939,756,4,239,0.884517,1,QSO,0.878103,51910,0.003780224,0.000724303
1237648720163569842,195.0752608,-0.906920642,19.10305,18.39453,17.58418,17.07773,16.84145,756,1,529,0.7914381,1,QSO,0.1688899,51689,-0.000282915,0.003908435
1237648722837307552,170.7157485,1.198799354,18.48075,17.21759,16.52962,16.10479,15.87268,756,6,367,0.8486904,1,GALAXY,0.1032539,51612,0.003090995,-0.000723344
1237648705134526835,230.4077535,0.466026588,17.20734,15.75512,14.98388,14.60878,14.2761,752,5,580,0.8903416,1,GALAXY,0.02867431,51673,0.01048533,0.02041016
1237648722305876032,183.1669736,0.839435945,19.4942,18.03066,17.4835,17.27366,17.15618,756,5,450,0.8525632,1,STAR,0.000204171,51615,0.000505573,-0.000814276
1237648722832195728,159.0511698,1.103455364,19.43619,17.92676,17.14672,16.71124,16.37662,756,6,289,0.8466847,1,GALAXY,0.1166136,51913,-0.007686542,-0.009171044
1237648703509430342,197.3147032,-0.730531771,17.89188,16.72488,16.22549,15.99753,15.88525,752,2,359,0.834403,1,STAR,-0.000267099,56727,-0.000329838,0.000472225
1237648704593985589,222.0034816,0.063698796,17.49656,16.49883,16.2697,16.19641,16.19189,752,4,524,0.9232012,0,STAR,0.000326769,54653,0.002124151,0.001990419
1237648704049578264,204.8316139,-0.22085906,19.46036,18.21847,17.4004,16.97209,16.66433,752,3,409,0.8905537,1,GALAXY,0.1467433,51671,0.002561311,0.00607167
1237648720163504143,194.8033018,-0.887113233,18.21317,18.12084,17.89391,17.86503,17.86279,756,1,528,0.7951148,1,QSO,1.331455,55241,0.008693666,0.001347445
1237648720687202335,164.7434274,-0.605954771,17.64894,16.58388,16.22972,16.10134,16.06104,756,2,327,0.8785175,1,STAR,0.000124848,51908,-0.000283262,0.000132332
1237646381543391627,96.22423354,0.579467037,18.17291,16.53512,16.09147,15.95605,15.76946,211,5,369,0.8443274,1,STAR,0.000180602,52931,0.001124388,-0.000430925
1237648721791615383,234.8962502,0.390666677,19.20937,17.2289,16.32728,15.88441,15.54591,756,4,795,0.8370821,1,GALAXY,0.1095909,51663,0.000369772,0.000928136
1237648720165077017,198.488009,-0.951400127,18.81923,17.95336,17.6914,17.59305,17.57167,756,1,552,0.8292565,1,STAR,0.000224373,56727,0.001976272,-0.000414647
1237648703510610093,200.0181577,-0.741004006,17.71284,16.26743,15.61815,15.26946,14.99411,752,2,377,0.8667994,0,GALAXY,0.03384244,51984,-0.006753716,-0.002497793
1237648704594772389,223.869269,0.065975683,19.50929,17.75255,16.7637,16.3057,15.95221,752,4,536,0.953559,1,G,0.1410577,51994,-0.001506257,-0.005261809
1237648705131577456,223.6987479,0.576752714,19.16534,19.11848,18.97712,18.67158,18.43072,752,5,535,0.9189009,1,QSO,1.91298,51994,0.001638084,0.000783345
1237648721754980554,151.1689453,0.328516269,19.1226,17.63948,16.92612,16.52086,16.19322,756,4,236,0.8829439,1,GALAXY,0.09318665,51910,0.008089941,0.004936615
1237648722305024013,181.2007657,0.741575265,18.49662,17.00691,16.45544,16.24937,16.15973,756,5,437,0.8513175,1,STAR,0.000217776,54552,-0.000636369,-0.001584153
1237648721232199706,183.3354401,-0.109337457,18.3702,17.13947,17.19152,17.27314,17.32402,756,3,451,0.8799449,1,STAR,0.000967321,54922,0.002682663,0.00014152
1237648721205789003,123.0632796,-0.172173289,18.1174,18.44647,18.92936,19.27386,19.58921,756,3,48,0.8577077,1,STAR,0.000230188,53846,0.002765804,0.003896038
1237648721752752179,146.0846626,0.257262547,19.15385,17.74926,17.14627,16.90309,16.78826,756,4,202,0.8626453,1,S,0.000343345,51630,0.001854837,0.000432981
1237648702967185504,185.012159,-1.111441109,19.53371,18.75589,18.2605,17.93995,17.8565,752,1,277,0.8078699,1,GALAXY,0.1572003,52000,-0.001572352,0.006839938
1237648722307645629,187.3035746,0.817711821,17.95667,16.47586,15.6539,15.22507,14.90759,756,5,477,0.8587904,1,GALAXY,0.07883865,51990,0.000802874,0.003143387
1237648721787158648,224.7142285,0.385424335,19.08576,17.97626,17.87397,17.88168,17.98162,756,4,727,0.8589007,1,STAR,-0.000441074,54970,0.00163955,-0.000555529
1237648720685629451,161.1335288,-0.569857253,16.63374,15.54072,15.18744,15.06259,15.03905,756,2,303,0.8618562,1,STAR,0.000450099,54208,-0.000102927,0.001721257
1237648721759240498,160.9615884,0.22449575,19.23028,17.39219,16.50955,16.06018,15.72648,756,4,301,0.9080893,0,GALAXY,0.08126306,51913,0.004312558,0.000414499
1237648704594313253,222.7080596,0.028984463,19.39818,19.36444,19.28526,18.94987,18.79534,752,4,529,0.9256465,0,QSO,1.967892,51662,-0.00080075,0.000688285
1237648705127710869,214.7789274,0.602646486,19.51418,17.69001,16.7824,16.3598,16.14844,752,5,476,0.8141026,1,GALAXY,0.1008734,51615,-0.001534188,0.001942978
1237648720690806935,173.069949,-0.505587553,18.11548,17.11484,16.80184,16.68734,16.63647,756,2,382,0.8970428,1,STAR,0.000158686,54523,0.001001432,0.002620189
1237648704586645675,205.2718323,0.072953107,19.49605,18.62081,18.14798,17.72712,17.64627,752,4,412,0.9301145,1,GALAXY,0.1876075,51671,-0.01132155,0.02586617
1237648703509233675,196.8547387,-0.77610164,16.07907,14.85338,14.47997,14.35067,14.34697,752,2,356,0.8315949,1,STAR,-3.31e-05,54652,0.001196816,-0.000630111
1237648722833768512,162.7662323,1.222503404,18.43892,17.60399,17.27441,17.15337,17.09432,756,6,313,0.8309499,1,STAR,0.000386048,54208,0.00175095,0.002007012
1237648722305810531,183.075636,0.688429695,18.4602,17.27893,16.86868,16.71618,16.65309,756,5,449,0.8700469,1,STAR,-7.99e-05,51615,0.000163232,0.000885629
1237648722836979788,170.0092018,1.144252947,18.381,17.07397,16.38552,15.95241,15.67725,756,6,362,0.8354969,0,GALAXY,0.057577,51612,0.04517849,0.01263623
1237648704589398173,211.4756398,0.0354632,19.45951,18.26687,17.62346,17.22871,17.03534,752,4,454,0.9029679,1,GALAXY,0.1654263,51688,-0.001374926,0.001615961
1237648702967513158,185.7162004,-1.241269358,19.35375,18.41722,18.13926,18.03457,17.99099,752,1,282,0.7934938,1,STAR,0.000405154,54153,0.000385349,-0.000957083
1237648722834620487,164.5735283,1.141864841,18.23381,16.81282,16.07551,15.66797,15.33135,756,6,326,0.8521385,0,GALAXY,0.03987951,51908,-7.74e-05,-0.001417784
1237648720718201242,235.6260839,-0.448416746,18.53324,17.14495,16.43756,15.98697,15.65168,756,2,800,0.828738,1,GALAXY,0.05484087,51663,-0.000321181,0.003785432
1237648721206116530,123.7489956,-0.13148801,15.75256,14.60079,14.34677,14.28946,14.30402,756,3,53,0.8751869,1,STAR,0.000106154,53816,0.000134379,7.581958e-05
1237648721233969172,187.3255355,-0.121929996,18.39295,16.95156,16.41305,16.22757,16.1546,756,3,478,0.8772645,1,STAR,0.000149265,54140,0.000433648,0.001831447
1237648704586645627,205.2087446,0.048172154,18.72999,17.79751,17.3861,17.04681,16.92002,752,4,412,0.9301145,1,GALAXY,0.1165503,51671,0.001077882,-0.00026834
1237648722307711138,187.4314965,0.651809835,19.52945,18.26519,17.7025,17.35591,17.10992,756,5,478,0.8621515,1,GALAXY,0.09187676,51990,0.007178492,0.01537091
1237648721205723520,122.9252279,-0.064063004,18.02391,17.03124,16.81918,16.74518,16.73591,756,3,47,0.8641129,1,STAR,-1.16e-05,53816,-0.000776727,-0.000315777
1237648721204740429,120.6679493,-0.128237673,18.5686,17.66438,17.33043,17.19236,17.16508,756,3,32,0.8363167,1,STAR,0.000588787,55892,-0.000240241,0.000631017
1237649918428578008,14.27488501,13.62836942,19.48438,18.28404,17.6768,17.33357,17.14932,1035,1,58,0.8602066,1,GALAXY,0.09228601,51821,0.002909578,-0.01339589
1237648720685695069,161.4052563,-0.486109289,18.60262,17.07502,16.49357,16.32896,16.27352,756,2,304,0.8606745,1,STAR,4.410962e-05,54213,-0.001259165,0.000176179
1237648703510216748,199.0730442,-0.719758407,15.81861,14.50735,14.03135,13.86724,13.80934,752,2,371,0.836858,1,STAR,-4.97e-05,54652,-0.000383442,0.003306069
1237648705126924553,213.0653155,0.523193477,18.54098,17.44717,17.07023,16.85359,16.73716,752,5,464,0.8418539,1,GALAXY,0.05319332,51616,0.005771849,-0.000642492
1237648721759043716,160.4668898,0.401205582,19.13797,18.12006,17.73305,17.39803,17.23453,756,4,298,0.9000597,1,GALAXY,0.06573834,51910,0.003824292,-0.001424378
1237648720165929003,200.3571362,-1.034663888,18.60501,17.34139,16.61804,16.22779,15.98948,756,1,565,0.8170792,1,GALAXY,0.1069327,51984,-0.001324501,0.002908169
1237648705129873672,219.7797727,0.508632556,17.27438,16.14879,15.72019,15.48375,15.35073,752,5,509,0.9104636,1,GALAXY,0.03325611,51663,-0.01193007,-0.007754185
1237648702968627227,188.3188715,-1.246636444,16.04291,15.1052,14.74819,14.60099,14.53189,752,1,299,0.8171466,1,STAR,3.589147e-05,54567,-0.001459945,0.002540456
1237648722830491789,155.2322152,1.236066224,18.59403,16.49031,15.55962,15.1101,14.78392,756,6,263,0.8341081,1,GALAXY,0.07090618,51999,-0.001117307,0.000878352
1237648720164814988,197.8474853,-0.962156688,18.50276,17.43575,17.04051,16.74326,16.6486,756,1,548,0.8186418,1,GALAXY,0.08069104,51985,0.001978157,0.0044508
1237648721204347904,119.7984062,-0.054510575,19.40266,17.12374,16.19506,15.84967,15.67495,756,3,26,0.8244265,1,STAR,3.727113e-05,56739,2.745918e-05,0.0006573
1237648703509495822,197.4295838,-0.684573835,16.33834,14.91957,14.42454,14.26219,14.21706,752,2,360,0.8498669,1,STAR,-0.000306695,54652,0.00119413,0.000186338
1237648720164487299,197.1948419,-0.846384221,18.96381,19.0589,19.04387,18.85396,18.64173,756,1,543,0.8192509,1,QSO,2.090604,51986,0.00077594,0.001314876
1237648721759502350,161.468441,0.40286887,18.7442,18.37405,18.45823,18.34669,18.38117,756,4,305,0.8962272,1,QSO,0.5561173,51910,-0.000676447,0.000580158
1237648704594379169,222.9168701,0.046395238,19.09535,17.21788,16.30226,15.92056,15.58989,752,4,530,0.9423295,1,GALAXY,0.09970358,51994,-0.001492633,-0.001510736
1237648720686022727,162.1289827,-0.61062082,18.37125,16.36699,15.60569,15.36293,15.25285,756,2,309,0.8461187,1,S,-3.1e-05,54208,0.000289082,0.00143347
1237648705130332194,220.8054143,0.589285246,19.57003,17.3458,16.40484,16.05693,15.8713,752,5,516,0.891623,1,STAR,-0.00015097,54626,-0.003000255,0.0002228
1237648721789387038,229.7500895,0.217895118,17.91,16.68374,16.18896,15.8462,15.62088,756,4,761,0.8747337,1,GALAXY,0.0375066,51673,-0.01440609,-0.01223399
1237648720165077067,198.4561993,-0.904674465,19.52279,18.2529,17.69839,17.46739,17.31767,756,1,552,0.8292565,1,STAR,-0.000603309,56727,0.003343618,-0.00037043
1237648721755373963,152.1303971,0.356628955,18.22671,16.97756,16.593,16.38558,16.25319,756,4,242,0.869961,1,GALAXY,0.03297864,51909,-4.65e-05,-0.000723128
1237648721232920684,185.0680703,-0.016195372,19.12671,17.80785,17.28914,17.11493,17.04117,756,3,462,0.8905205,1,STAR,4.33005e-06,54140,-0.001157443,-0.003025423
1237648722308956193,190.2087289,0.754225001,19.01626,17.29225,16.39111,15.8884,15.56373,756,5,497,0.8333855,0,GALAXY,0.08001694,51928,0.002469346,0.000799217
1237648721790107979,231.4287239,0.298025829,19.03342,17.70023,17.07712,16.69221,16.46772,756,4,772,0.8561406,0,GALAXY,0.08454683,51673,0.002392816,0.000808212
1237648702972428492,197.0478629,-1.246573646,19.00587,17.81961,17.20445,16.80983,16.60654,752,1,357,0.836935,1,GALAXY,0.08503134,51986,-0.001461175,-0.003861097
1237648721757929638,157.9311519,0.255964396,18.30882,16.32202,15.39021,14.95872,14.61368,756,4,281,0.9058362,1,GALAXY,0.06474207,51957,0.000586606,-0.001556811
1237648705679786077,249.5007148,1.049913266,17.3814,17.07115,17.36422,17.62412,17.86114,752,6,708,0.8498656,1,STAR,-0.000375675,51671,0.000747419,0.001695205
1237648703512772907,204.9629295,-0.729245325,19.46828,17.48583,16.53874,16.10298,15.76828,752,2,410,0.9026405,1,GALAXY,0.08903272,51671,0.00010826,-0.003160835
1237648720161341573,189.8963056,-1.024387632,19.49472,18.10186,17.15471,16.69807,16.41495,756,1,495,0.8294115,1,GALAXY,0.1860399,51941,0.002810183,-0.002699061
1237646586104053799,91.15440024,-0.562835999,17.55912,17.66917,18.09343,18.3891,18.71067,259,2,565,0.8619905,1,STAR,-0.000234223,54484,0.003499399,0.005519158
1237648705128104025,215.721633,0.425532751,18.74431,17.55773,17.02598,16.62839,16.32056,752,5,482,0.7824787,1,STAR,-0.000776785,51609,0.002165824,-0.003136594
1237648722833506335,162.0841316,1.205173642,18.12705,16.93373,16.49817,16.33596,16.24869,756,6,309,0.835775,1,STAR,2.629519e-05,54208,-0.000435544,0.000644294
1237648703510872155,200.6507991,-0.732330476,17.98891,16.71273,16.27865,16.15627,16.11309,752,2,381,0.8437425,1,STAR,-4.87e-05,54970,-0.000285707,0.002663238
1237648704594051117,222.1228857,0.169481713,16.66724,15.48608,15.48746,15.55609,15.64567,752,4,525,0.8919482,1,STAR,-0.000206913,54653,0.000464792,0.000111092
1237646586632339687,71.68739779,-0.007231309,18.27782,17.22536,16.87999,16.7393,16.68838,259,3,434,0.9296969,1,S,-3.55e-06,52263,-0.000849419,-0.001644898
1237648704046891039,198.6383827,-0.217424394,18.91873,16.75806,15.8511,15.48272,15.28141,752,3,368,0.8687243,1,STAR,-6.63e-05,56727,-0.002203194,-0.001241197
1237648704594379111,222.8761177,0.174581663,19.45689,18.41672,17.72616,17.32018,17.09588,752,4,530,0.9423295,1,GALAXY,0.1891564,51662,-0.0053678,-0.002687825
1237648720167239773,203.4724286,-0.857526809,18.02581,16.91819,16.50856,16.34972,16.28976,756,1,585,0.8353331,1,STAR,0.000154024,51955,-0.005443287,0.003114492
1237648705669365795,225.695535,1.018391482,15.2567,15.90883,13.46431,13.50545,13.2019,752,6,549,0.8806642,1,GALAXY,0.0,51990,-0.002205767,0.003658437
1237648721231806602,182.4860253,-0.208934231,18.81408,17.54284,17.10079,16.9627,16.89746,756,3,445,0.894349,1,STAR,0.000407315,51615,-0.001374704,-0.00103816
1237648721754783766,150.6952378,0.35110554,18.23089,18.00649,17.94285,17.84927,17.67285,756,4,233,0.9048297,1,QSO,2.167938,51910,0.000914449,0.000584331
1237648703510347945,199.4258513,-0.787067702,18.67419,17.77018,17.37808,16.99777,16.9452,752,2,373,0.8444568,1,GALAXY,0.1101486,51984,-0.000973264,0.005493839
1237648704046825511,198.4625906,-0.391201014,17.665,16.35717,15.81744,15.60813,15.51772,752,3,367,0.8679309,1,STAR,-0.00013167,56727,0.001398889,-0.000639377
1237648705130987733,222.2496265,0.583698893,19.5731,18.34088,17.81578,17.58725,17.49151,752,5,526,0.8737658,1,STAR,0.000255109,54626,0.001083708,0.000954055
1237649918426939528,10.46974318,13.69866118,19.11129,17.52883,16.75601,16.34036,16.05778,1035,1,33,0.793888,1,GALAXY,0.07621709,51879,-0.00235675,0.000542649
1237648705127120948,213.4918266,0.609767194,18.93657,17.76575,17.32153,17.17787,17.11163,752,5,467,0.8418923,1,STAR,-0.000158013,51609,0.000667288,0.001915883
1237648720132374876,123.8196172,-0.91760488,16.32575,15.36859,15.04563,14.90642,14.88357,756,1,53,0.863719,1,STAR,-2.57e-05,53816,-0.001488425,-0.000115715
1237648721205985393,123.4378122,-0.126393289,16.0326,14.95768,14.66654,14.5811,14.58221,756,3,51,0.8721418,1,STAR,-2.61e-05,53816,0.000975572,0.000486667
1237648702968103061,187.1113285,-1.128866673,18.16946,16.7555,16.07469,15.70018,15.44349,752,1,291,0.7905285,1,GALAXY,0.07249907,51990,0.002462301,0.000732488
1237648721754914878,151.0139305,0.22036509,17.55287,16.21224,15.66699,15.45332,15.32904,756,4,235,0.8899828,1,STAR,0.000146674,54468,0.002381055,-0.002355615
1237648675605446971,242.8431669,1.182518318,19.52223,17.41989,16.59553,16.32717,16.17988,745,6,562,0.3297468,1,S,-0.000101878,51690,0.002225837,-0.000256031
1237648722304565279,180.2212309,0.813847609,19.09122,17.06855,16.1232,15.71519,15.34071,756,5,430,0.8523008,1,GALAXY,0.0816094,51930,0.002083703,-6.12e-05
1237648705132233014,225.1699301,0.479656817,19.19569,17.3445,16.47097,16.06784,15.7399,752,5,545,0.8766097,1,GALAXY,0.04087759,51990,0.001405295,8.32299e-05
1237648705670152326,227.6038859,0.978890233,17.50829,16.84138,16.36362,15.90505,15.73774,752,6,561,0.8673009,0,QSO,0.07209635,51665,0.000599355,-0.000104591
1237648721786634242,223.3959394,0.360624397,18.14645,17.29782,17.02142,16.88783,16.83938,756,4,719,0.8751107,1,STAR,0.000416836,54653,0.00149025,0.001400497
1237648720686088276,162.2694814,-0.528871015,18.92278,17.43406,16.85969,16.65171,16.52776,756,2,310,0.839784,1,STAR,0.000465222,54208,0.002107522,1.014553e-05
1237648705135902900,233.6035747,0.63221453,17.89555,17.48888,17.44009,17.49407,17.57184,752,5,601,0.8735421,1,STAR,-7.04e-05,51989,0.001312895,-0.00475687
1237648720161210387,189.5701948,-0.949036373,19.09128,18.98842,18.79165,18.73214,18.84532,756,1,493,0.83514,1,QSO,1.400813,51941,0.000853357,0.002907152
1237649918428250181,13.59173671,13.77499083,17.32355,16.30872,15.96752,15.82714,15.79216,1035,1,53,0.8429437,1,S,-0.001026085,56245,0.002816504,-0.000395525
1237648721754325237,149.6134699,0.382478783,18.24147,16.36091,15.51062,15.09205,14.76688,756,4,226,0.8654155,1,GALAXY,0.05647835,51633,0.000696174,0.000184327
1237648721753997600,148.9824397,0.229872354,19.04115,17.38003,16.6373,16.16045,15.83395,756,4,221,0.8633233,1,GALAXY,0.06247292,51608,-0.002202996,0.003580929
1237648703510478991,199.6697705,-0.822973477,18.72229,17.34192,16.67519,16.27271,15.94496,752,2,375,0.8718478,0,GALAXY,0.04720235,51984,0.02136871,-0.0156189
1237648703515983981,212.2324024,-0.669767842,19.03029,18.19234,17.42909,16.95399,16.72272,752,2,459,0.8548742,1,GALAXY,0.1452473,51688,-0.00150076,-0.001092296
1237648704590184609,213.3426813,0.141796028,19.54413,18.22816,17.45502,17.0377,16.79185,752,4,466,0.8721217,1,GALAXY,0.1255854,51615,0.00193775,-0.006748149
1237648704052330747,211.1082791,-0.356155815,18.89456,17.28899,16.59483,16.2783,16.00699,752,3,451,0.8903704,1,GALAXY,0.04756837,51688,-0.000508259,-0.003098442
1237648722304958639,181.0522271,0.802591206,18.11865,17.11594,16.74621,16.56049,16.42114,756,5,436,0.8571041,1,GALAXY,0.009787623,51999,-0.004235049,0.000464035
1237648722279530820,123.0467277,0.746037644,19.29529,18.19892,17.81605,17.6722,17.64968,756,5,48,0.8455498,1,STAR,0.000321985,53003,0.003338677,-2.12e-05
1237648721787879515,226.3206869,0.283223641,19.30392,19.21099,19.34974,19.51223,19.81761,756,4,738,0.8947645,1,QSO,1.349807,55632,-0.000361348,0.001193526
1237648721786634246,223.4083026,0.336283175,19.35374,19.2978,19.32198,19.04956,19.00666,756,4,719,0.8751107,1,QSO,1.862033,51994,0.002096809,0.001662761
1237648705678737534,247.1231138,1.055844242,17.81603,16.48721,15.97645,15.78336,15.7039,752,6,692,0.8472691,1,STAR,1.474855e-05,52000,0.000563732,0.001280137
1237648705130463256,221.0417383,0.564546475,18.7746,17.64604,17.22892,17.07624,17.01672,752,5,518,0.8911537,1,STAR,4.983913e-05,51663,0.002280313,0.003138734
1237648721209000133,130.4100709,-0.002108371,19.14824,18.25409,17.92811,17.83661,17.79203,756,3,97,0.84829,1,STAR,0.000658603,55648,0.001365821,-0.001616623
1237648720688316497,167.3890812,-0.601426631,18.34064,16.31785,15.34878,14.85411,14.49675,756,2,344,0.8856377,1,GALAXY,0.0648197,51900,0.001760799,0.003353006
1237648720686612523,163.4098915,-0.467884036,18.7817,18.69304,18.65826,18.41443,18.26723,756,2,318,0.8664111,1,QSO,1.839879,51909,0.001474521,0.002941807
1237648722304958665,181.0862618,0.753988282,17.97213,16.62399,15.91229,15.50725,15.25218,756,5,436,0.8571041,0,GALAXY,0.09680365,51999,0.000785263,-0.006628533
1237648705672380643,232.5877696,1.035954982,19.40038,18.13775,17.84252,17.72163,17.65189,752,6,595,0.8506435,1,STAR,-0.00028487,54561,0.000309266,-0.001115456
1237648721758912589,160.1635791,0.226925964,19.40479,19.28278,18.98632,18.93803,18.98865,756,4,296,0.8989068,1,QSO,1.236344,51910,0.000684339,0.002704626
1237648702967906306,186.6238303,-1.170444151,18.29996,17.12386,16.68579,16.55832,16.48868,752,1,288,0.7916434,1,S,7.300331e-05,54140,0.002278393,0.002465812
1237648721233117315,185.4681275,-0.140998192,17.75666,16.05942,15.35988,15.053,14.9323,756,3,465,0.8829926,1,STAR,0.000211335,54140,0.002168955,0.001611335
1237648721791942849,235.6430721,0.284370476,19.12089,18.82292,18.75977,18.52446,18.51526,756,4,800,0.8480688,1,QSO,1.811431,51663,0.002271822,0.003512537
1237648704590053446,213.0712003,0.157952137,18.91544,17.91409,17.53522,17.39474,17.38284,752,4,464,0.8629756,1,STAR,6.121534e-05,51615,0.000854123,-0.001471051
1237648721759568007,161.6670511,0.357528745,17.9729,16.77881,16.34245,16.08404,15.89206,756,4,306,0.8952744,1,GALAXY,0.02618548,51910,0.003606547,-0.001816179
1237648705128169661,215.8856732,0.55371541,19.46226,17.27106,16.28501,15.88864,15.62516,752,5,483,0.7844087,1,STAR,8.836474e-05,51613,-0.001218271,-0.00075287
1237648722832654587,160.2157438,1.096871356,19.44259,18.00743,17.25014,16.84793,16.59558,756,6,296,0.8456578,1,GALAXY,0.1063912,51913,-0.00302079,0.000301425
1237648722835996984,167.8545742,1.064878649,19.32547,17.85432,17.09401,16.62499,16.36414,756,6,347,0.8550599,0,GALAXY,0.0979054,51900,-0.007210081,0.002301539
1237648720690872486,173.1605322,-0.548729973,19.29889,17.96902,17.27344,16.8995,16.63824,756,2,383,0.8892689,1,GALAXY,0.1053436,51614,0.01079476,0.001118046
1237648722311512114,196.0322835,0.72553347,18.35785,18.03687,18.10864,18.20915,18.35803,756,5,536,0.8148006,1,STAR,5.288953e-05,55337,0.001771804,0.000313323
1237648703514738930,209.4867038,-0.666855747,18.23204,16.45568,15.63056,15.19764,14.8788,752,2,440,0.897414,1,GALAXY,0.06956718,51942,-0.000369619,1.876773e-05
